Sentence #,Word,Tag
,cvr,Type
Sentence: 7437,24,Height
,20,Width
,10,Depth
,encl,Type
Sentence: 7438,signal,Voltage
,cable,Voltage
Sentence: 7439,320a,Amps
,mtr,Type
,skt,Type
Sentence: 7440,30,Height
,24,Width
,20,Depth
,slp/t,Other
,encl,Type
Sentence: 7441,4/24,Other
,blu,Color
,1000ft,Other
,cbl,Color
Sentence: 7442,3prt,Other
,ins,Material
,tap,Connector Type
,conn,Other
Sentence: 7443,30.5mm,Size
,blk,Color
,pb,Type
Sentence: 7444,1-in,Trade Size
,fem/male,Other
,ell,Material
Sentence: 7445,prx,Type
,sensor,Type
Sentence: 7446,ballast,Other
Sentence: 7447,3p,Number of Poles
,225a,Amps
,cb,Other
Sentence: 7448,3/4,Trade Size
,ins,Other
,str,Other
,stl,Material
,sqz,Installation
,conn,Type
Sentence: 7449,4500rpm,Speed Rating
,mtr,Type
Sentence: 7450,4.7,Depth
,3.7,Width
,1.33,Height
,enc,Type
Sentence: 7451,1/2,Other
,global,Other
,beam,Other
,clamp,Other
Sentence: 7452,2-1/2,Trade Size
,mall,Material
,3pc,Installation
,condcplg,Application
Sentence: 7453,2p,Other
,400a,Other
,600v,Other
,sw,Other
Sentence: 7454,potentiometer,Type
Sentence: 7455,2p,Other
,208v,Coil Voltage
,cnctr,Type
Sentence: 7456,208v,Voltage
,size,Other
,0,Other
,coil,Other
Sentence: 7457,pend,Other
,hsg,Other
,w/4rcpts&brkt,Other
Sentence: 7458,cond,Type
,clamp,Other
Sentence: 7459,1-in,Other
,alum,Material
,unilet,Type
Sentence: 7460,18mm,Diameter
,prx,Type
,sen,Type
Sentence: 7461,3p,Number of Poles
,60a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 7462,2kva,Other
,tfm,Other
Sentence: 7463,sp20a347v,Voltage
,iv,Color
,ac,Other
,sw,Type
Sentence: 7464,4/0awg,Other
,term,Type
Sentence: 7465,2g,Other
,iv,Other
,tog/duplx,Other
,plt,Other
Sentence: 7466,plg,Number of Poles
,29,Number of Poles
,3w,Other
,50a/277v,Other
,gg,Other
Sentence: 7467,ribbon,Type
,cable,Type
Sentence: 7468,9a,Other
,iec,Other
,str,Type
Sentence: 7469,4p,Number of Poles
,160a,Amps
,cb,Voltage Maximum
Sentence: 7470,v13,Other
,sftwr,Other
Sentence: 7471,power,Other
,strip,Other
Sentence: 7472,200hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7473,small,Other
,dim,Other
,fus,Other
Sentence: 7474,277v,Voltage
,rcp,Type
Sentence: 7475,building,Cable Type
,wire,Cable Type
Sentence: 7476,power,Type
,distribution,Type
,center,Other
Sentence: 7477,3p,Other
,600a,Other
,cb,Other
Sentence: 7478,lgd,Other
,plt,Other
,off,Other
Sentence: 7479,stl,Type
,pullbox,Type
,sleeve,Type
Sentence: 7480,3p,Number of Poles
,cb,Other
,frm,Other
Sentence: 7481,6,Other
,ss,Material
,hanger,Other
Sentence: 7482,stacklt,Type
,assy,Other
Sentence: 7483,wire,Type
,marker,Other
,10pk,Other
Sentence: 7484,3ph,Phase
,24v,Coil Voltage
,str,Type
Sentence: 7485,nm12,NEMA
,enclosure,Type
Sentence: 7486,15a,Other
,iec,Other
,str,Type
Sentence: 7487,ld-ctr,Other
,deadfront,Other
Sentence: 7488,2p,Number of Poles
,100a,Other
,240v,Voltage Maximum
,cb,Other
Sentence: 7489,1.5hp,Other
,drv,Type
Sentence: 7490,2in,Trade Size
,grdbsh,Other
Sentence: 7491,600v,Voltage
,spcl,Other
,purp,Other
,fuse,Other
Sentence: 7492,19mm,Drive Size
,comb,Type
,wrench,Type
Sentence: 7493,4g,Other
,smooth,Other
,iv,Other
,comb,Other
,plt,Other
Sentence: 7494,16a,Other
,250v,Voltage
,rkrsw,Type
Sentence: 7495,crpt,Other
,plate,Other
Sentence: 7496,al,Material
,enc,Type
Sentence: 7497,cable,Type
,mgmt,Type
,ring,Type
Sentence: 7498,5.08kv,Voltage
,lmtg,Other
,fuse,Other
Sentence: 7499,sfty,Other
,sw,Other
,base,Other
Sentence: 7500,1-in,Other
,base,Other
,unilet,Application
Sentence: 7501,150kva,Other
,tfm,Other
Sentence: 7502,3/8,Size
,channel,Type
,nut,Type
Sentence: 7503,12lt,Other
,2tier,Type
,chandelier,Type
Sentence: 7504,2nc,Other
,switch,Type
Sentence: 7505,3/8,Other
,pln,Material
,end,Other
,auto,Other
,lug,Material
Sentence: 7506,pwr,Type
,cbl,Other
Sentence: 7507,3/4,Trade Size
,7,Length
,cond,Type
,nip,Type
,gal,Material
Sentence: 7508,3p,Number of Poles
,800a,Other
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 7509,rigid,Type
,cond,Type
Sentence: 7510,40hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7511,15a,Other
,125v,Other
,tgl,Other
,sw,Type
Sentence: 7512,12a,Amps
,600vdc,Voltage
,mdgt,Other
,fuse,Type
Sentence: 7513,2p,Other
,8a,Amps
,240v,Voltage
,cb,Voltage
Sentence: 7514,connecting,Application
,cable,Cable Type
Sentence: 7515,2pos,Other
,ssw,Type
Sentence: 7516,8gb,Other
,cmptr,Type
Sentence: 7517,2-9/16,Other
,nut,Type
,driver,Type
Sentence: 7518,2port,Other
,wht,Color
,mtg,Other
,strp,Other
,kt,Other
Sentence: 7519,std,Other
,2,Other
,pin,Other
,flr,Other
,str,Other
,40w,Other
Sentence: 7520,1150rpm,Other
,mtr,Type
Sentence: 7521,mech,Other
,inrlk,Other
,kit,Other
Sentence: 7522,120v,Coil Voltage
,cnctr,Other
Sentence: 7523,s00,Other
,tfmr,Other
,cb,Voltage
Sentence: 7524,125a,Other
,str,Type
Sentence: 7525,dummy,Other
,enabling,Other
,mod,Other
Sentence: 7526,blk,Color
,2g,Other
,sw&dplx,Other
,plt,Other
Sentence: 7527,24v,Coil Voltage
,nm4x,Other
,sz1,Size
,strtr,Type
Sentence: 7528,24in,Other
,1sd,Other
,bs,Other
,window,Material
,dr,Type
Sentence: 7529,wr,Type
,adjst,Type
,6,Length
,grip,Other
Sentence: 7530,dt,Other
,cover,Other
,kit,Other
Sentence: 7531,20awg,Other
,hkup,Type
,wire,Type
Sentence: 7532,nm1,NEMA
,wirewy,Connector Type
,end,Connector Type
,flng,Connector Type
Sentence: 7533,120v,Other
,sensor,Type
Sentence: 7534,1in,Length
,bit,Type
,tip,Other
Sentence: 7535,6p,Other
,dbl,Other
,row,Other
,term,Type
,strip,Other
Sentence: 7536,str&dis-sw,Other
Sentence: 7537,1-in,Trade Size
,al,Material
,locknut,Other
Sentence: 7538,3p,Number of Poles
,1200a,Amps
,cb,Other
Sentence: 7539,12in,Length
,saw,Type
,blade,Type
Sentence: 7540,sz-3,Phase
,str,Type
Sentence: 7541,50va,Other
,120-240vtfmr,Other
Sentence: 7542,w/t,Other
,plug,Number of Poles
,4p,Number of Poles
,5w,Other
,l23-20,NEMA
Sentence: 7543,4p,Number of Poles
,100a,Amps
,cb,Voltage Maximum
Sentence: 7544,4p,Number of Poles
,400a,Amps
,cb,Voltage Maximum
Sentence: 7545,12mm,Diameter
,prx,Type
,sen,Type
Sentence: 7546,led,Other
,light,Fixture Type
,fx,Other
Sentence: 7547,230v,Other
,cnctr,Type
,rly,Type
Sentence: 7548,shaft,Type
,pistol,Type
,handle,Type
Sentence: 7549,rotary,Type
,hammer,Type
Sentence: 7550,3ph,Phase
,240v,Coil Voltage
,str,Type
Sentence: 7551,1p,Other
,15a,Amps
,cb,Type
Sentence: 7552,20m,Length
,sig,Type
,cbl,Other
Sentence: 7553,signal,Type
,cable,Other
Sentence: 7554,25hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7555,1lt,Other
,26w,Other
,wl,Material
,sconce,Other
Sentence: 7556,3/4,Trade Size
,emt,Type
,coupling,Type
Sentence: 7557,sz2n4ss,Other
,fvnr,Other
,str,Overload Relay
Sentence: 7558,600v,Other
,sfty,Other
,sw,Other
Sentence: 7559,inductive,Type
,prx,Type
,sen,Other
Sentence: 7560,key,Other
,sel,Type
,sw,Type
Sentence: 7561,3p,Number of Poles
,250a,Amps
,cb,Voltage Maximum
Sentence: 7562,1/2dr,Drive
,3/4,Other
,8pt,Point
,std,Material
,skt,Type
Sentence: 7563,o/l,Size
,rly,Other
,term,Other
,cvr,Other
Sentence: 7564,nema3r,Phase
,comb,Other
,str,Other
,w/sw,Other
Sentence: 7565,3p,Number of Poles
,80a,Amps
,cb,Other
Sentence: 7566,pwr,Type
,relay,Type
,pack,Type
,w/dimm,Other
Sentence: 7567,25-100a,Other
,240v,Coil Voltage
,str,Type
Sentence: 7568,extended,Type
,warranty,Type
Sentence: 7569,25kva,Other
,tfm,Other
Sentence: 7570,glass,Other
,fiberpvcsinglest,Other
Sentence: 7571,signal,Type
,cable,Other
Sentence: 7572,3p,Other
,flt,Type
,conn,Type
,bar,Type
Sentence: 7573,beam,Other
,clamp,Other
Sentence: 7574,db,Other
,hd,Type
,oe,Other
,mtc,Type
,wrch,Type
,6,Drive Size
,7,Drive Size
Sentence: 7575,enclosure,Type
Sentence: 7576,1g,Other
,mall,Material
,fdct,Other
,box,Type
Sentence: 7577,6/12kv,Voltage
,iec,Other
,fuse,Other
Sentence: 7578,112.5kva,Other
,tfm,Other
Sentence: 7579,wiring,Type
,duct,Type
Sentence: 7580,2p,Number of Poles
,200a,Amps
,240v,Voltage Maximum
,cb,Other
Sentence: 7581,nema-12,Other
,100a,Other
,cb,Other
,encl,Other
Sentence: 7582,30mm,Size
,n-ilum,Type
,pb,Type
Sentence: 7583,10a,Other
,250v,Voltage
,rkrsw,Other
Sentence: 7584,ni2,NEMA
,scr,Other
,cvr,Other
,encl,Type
Sentence: 7585,3p,Other
,pwr,Other
,dist,Other
,blok,Other
Sentence: 7586,2c/22oa,Conductor Count
,sh,Other
,cmg,Other
,cbl,Type
Sentence: 7587,blu,Color
,thrmplst,Other
,icon,Other
,ins,Other
Sentence: 7588,3ph,Other
,240v,Other
,nm1,Other
,man,Other
,str,Other
Sentence: 7589,1in,Other
,conduit,Application
,body&cvr,Type
Sentence: 7590,1-1000w,Other
,480,Voltage
,hps,Lamp Type
,bal,Other
Sentence: 7591,45kva,Other
,tfm,Other
Sentence: 7592,101ohm,Other
,71kw,Other
,resist,Type
Sentence: 7593,fus,Other
,block,Other
,barrier,Other
Sentence: 7594,36,Height
,24,Width
,8,Depth
,encl,Type
Sentence: 7595,32a,Other
,iec,Other
,str,Type
Sentence: 7596,3p,Other
,18a,Other
,str,Type
Sentence: 7597,stl,Material
,cover,Other
Sentence: 7598,mounting,Type
,bracket,Type
Sentence: 7599,1-1/8,Other
,pipe,Type
,clmp,Type
Sentence: 7600,1/2,Other
,mall,Material
,lr,Other
,cond,Application
,body,Type
Sentence: 7601,inlet-4p5w120/208v,Other
Sentence: 7602,auxiliary,Other
,switch,Other
Sentence: 7603,18v,Other
,punching,Type
,tool,Other
,kit,Other
Sentence: 7604,indicating,Type
,light,Type
Sentence: 7605,cntl,Other
,unit,Other
Sentence: 7606,25-100a,Other
,str,Type
Sentence: 7607,cab,Application
,panel,Type
Sentence: 7608,plug/lighting,Other
,adaptr,Type
Sentence: 7609,30hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7610,600v,Voltage
,class,Other
,cc,Other
,fuse,Other
Sentence: 7611,25ka,Amps
,cb,Other
Sentence: 7612,30a,Amps
,600v,Voltage
,2p,Other
,fuse,Other
,blk,Other
Sentence: 7613,al,Material
,com,Connector Type
,sleeve,Connector Type
Sentence: 7614,120v,Voltage
,red,Other
,ilum,Type
,pb,Type
Sentence: 7615,600a,Other
,cb,Other
,mod,Other
Sentence: 7616,cg,Grade
,srg,Other
,rackmnt,Other
,6,Other
,olet,Other
Sentence: 7617,channel,Other
,beam,Other
,clamp,Other
Sentence: 7618,3ph,Phase
,24v,Coil Voltage
,str,Type
Sentence: 7619,signal,Other
,cable,Other
Sentence: 7620,480v,Other
,5hp,Other
,drv,Type
Sentence: 7621,1/4,Drive Size
,12spln,Other
,wrn,Type
Sentence: 7622,1h,Stud Holes
,short,Other
,barrel,Other
Sentence: 7623,rocker,Type
,switch,Other
Sentence: 7624,port,Type
,icon,Other
,label,Type
Sentence: 7625,14,Size
,mm,Size
,hex,Other
,bit,Other
,skt,Other
Sentence: 7626,blk/wht,Other
,legend,Other
,plt,Material
Sentence: 7627,208v,Coil Voltage
,n12,Other
,str,Overload Relay
Sentence: 7628,plinth,Other
,frnt/bck,Type
,pnl,Type
Sentence: 7629,channel,Type
,end,Type
,cap,Type
Sentence: 7630,2p,Other
,240v,Coil Voltage
,str,Type
Sentence: 7631,lt,Other
,fx,Other
Sentence: 7632,cab,Type
,locking,Type
,door,Type
Sentence: 7633,150va,Other
,ctrl,Type
,tfmr,Type
Sentence: 7634,enclosure,Type
Sentence: 7635,3ph,Phase
,c-str,Other
Sentence: 7636,2g,Other
,wallplate,Other
Sentence: 7637,35m,Length
,cbl,Other
Sentence: 7638,150a,Other
,600v,Other
,inl,Other
Sentence: 7639,10hp,3 Phase Drive Horsepower Rating
,n1,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7640,0.75-3.4a,Phase
,480v,Coil Voltage
,str,Type
Sentence: 7641,3p,Number of Poles
,20a,Amps
,cb,Voltage Maximum
,encl,Other
Sentence: 7642,277/480v,Other
,ds100a,Other
,inlet,Other
Sentence: 7643,3/4,Other
,stnls,Material
,cord,Type
,conn,Type
Sentence: 7644,s00,Other
,tfmr,Other
,c/b,Type
Sentence: 7645,mtr,Type
Sentence: 7646,16-14awg,Other
,term,Material
Sentence: 7647,1-1/2,Other
,mi,Other
,fm-5,Other
,cnd,Application
,bdy,Type
Sentence: 7648,1p-480v-20a,Number of Poles
,cb,Voltage Maximum
Sentence: 7649,10in,Size
,univ,Other
,splice,Application
,bar,Other
Sentence: 7650,850w,Watts
,cable,Other
,mat,Other
Sentence: 7651,3ph,Phase
,c-str,Other
Sentence: 7652,servo,Type
,motor,Type
Sentence: 7653,20a,Other
,5-20r,NEMA
,dplx,Type
,rcpt,Other
Sentence: 7654,30.5mm,Size
,l-plt,Type
Sentence: 7655,3000rpm,Speed Rating
,mtr,Type
Sentence: 7656,power,Type
,cable,Other
Sentence: 7657,cb,Other
,shnt,Type
,trip,Type
Sentence: 7658,3p,Number of Poles
,125a,Other
,cb,Other
Sentence: 7659,250a,Amps
,600vdc,Voltage
,j,Other
,mdgt,Other
,fuse,Type
Sentence: 7660,3p,Number of Poles
,125a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 7661,connector,Connector Type
Sentence: 7662,30.5mm,Size
,assm,Other
,ssw,Type
Sentence: 7663,120v,Other
,red,Color
,strobe,Other
Sentence: 7664,90d,Other
,al,Material
,hor,Type
,bend,Type
Sentence: 7665,3ph,Phase
,240v,Coil Voltage
,str,Type
Sentence: 7666,building,Cable Type
,wire,Cable Type
Sentence: 7667,4p,Number of Poles
,30a,Amps
,cb,Other
Sentence: 7668,machine,Other
,tool,Other
,wire,Type
Sentence: 7669,3ph,Phase
,c-str,Other
Sentence: 7670,1/2,Trade Size
,mall,Material
,3pc,Installation
,cond,Type
,cplg,Type
Sentence: 7671,2,Stud Holes
,hole,Other
,term,Type
,lug,Other
Sentence: 7672,3p,Other
,30a,Other
,cnctr,Other
Sentence: 7673,panel,Other
,only,Other
Sentence: 7674,4/0awg,Other
,brz,Material
,vise,Installation
,grip,Other
Sentence: 7675,208v,Other
,15hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7676,7va,Other
,tfm,Other
Sentence: 7677,3pos-4ckt,Other
,sel,Other
,switch,Other
Sentence: 7678,jic,Other
,ch,Other
,wiring,Other
,trough,Other
Sentence: 7679,pwr,Other
,dist,Other
,blok,Other
,adder,Other
Sentence: 7680,7.5hp,3 Phase Drive Horsepower Rating
,adj,Other
,drv,Type
Sentence: 7681,blade,Other
,pck,Other
,for,Other
,45-672,Other
Sentence: 7682,ceramic,Material
,blanket,Type
Sentence: 7683,sgl,Other
,hook,Other
,accy,Other
Sentence: 7684,30mm,Size
,pb,Type
Sentence: 7685,23mm,Drive Size
,open,Type
,end,Type
,y,Type
Sentence: 7686,1u,Other
,1ph,Other
,stak,Other
,mod,Other
Sentence: 7687,5ft,Length
,patch,Assembly Type
,cord,Assembly Type
Sentence: 7688,sfty,Other
,sw,Other
,base,Other
Sentence: 7689,8in,Length
,slip-joint&grip,Other
Sentence: 7690,30mm,Size
,n-ilum,Type
,pb,Type
Sentence: 7691,jic,Other
,lay-in,Other
,wireway,Other
,end,Other
Sentence: 7692,siplus,Other
,mod,Type
Sentence: 7693,7/8max,Depth
,adj,Type
,sw,Type
,box,Type
,ext,Type
Sentence: 7694,30a,Amps
,crnt,Other
,lmtg,Other
,fus,Other
Sentence: 7695,440w,Other
,drill,Type
Sentence: 7696,cb,Type
,cable,Type
,term,Type
Sentence: 7697,power,Type
,cable,Other
Sentence: 7698,7.5hp,Other
,drv,Type
Sentence: 7699,500,Other
,pin,Other
,adpt,Other
,term,Other
Sentence: 7700,16/5,Other
,cord,Assembly Type
,set,Assembly Type
Sentence: 7701,ergo,Application
,file,Type
,hndl,Type
Sentence: 7702,4in,Other
,sq,Other
,box,Other
,2-1/8,Size
,dp,Other
Sentence: 7703,turnlok,Other
,conn,Connector Type
,nm,Material
,60a600v,Other
Sentence: 7704,4-16a,Other
,o/l,Type
,rly,Other
Sentence: 7705,45kva,Other
,tfm,Other
Sentence: 7706,7.5hp,Other
,drv,Type
Sentence: 7707,3p,Other
,40a,Other
,cnctr,Other
Sentence: 7708,building,Cable Type
,wire,Cable Type
Sentence: 7709,8p,Other
,5m,Other
,cordset,Assembly Type
Sentence: 7710,flshg,Type
,led,Other
,lt,Type
Sentence: 7711,120v,Voltage
,amb,Color
,tfm,Other
,incn,Lamp Type
,p/l,Other
Sentence: 7712,building,Cable Type
,wire,Cable Type
Sentence: 7713,1-1/4,Trade Size
,ltflx,Other
,nm,Other
,cond,Other
,p/ft,Length
Sentence: 7714,vac,Type
,cleaner,Type
Sentence: 7715,1-1/2,Other
,cond,Other
,hgr,Other
,w/bolt,Installation
Sentence: 7716,19,Other
,1u,Other
,blk,Color
,fil,Other
,panel,Type
Sentence: 7717,7.5a,Other
,50v,Other
,rcp,Other
Sentence: 7718,time,Other
,delay,Other
,cartridge,Other
,fuse,Other
Sentence: 7719,plug,Other
,pcf,Other
Sentence: 7720,3p,Number of Poles
,40a,Amps
,cb,Voltage Maximum
Sentence: 7721,360a,Phase
,sft,Other
,str,Type
Sentence: 7722,cat6a,Category
,ptchcrd,Assembly Type
Sentence: 7723,3p,Other
,iec,Other
,cnctr,Type
Sentence: 7724,2p,Other
,50a,Other
,cnctr,Other
Sentence: 7725,3p,Number of Poles
,150a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 7726,3p,Other
,360a,Other
,cnctr,Other
Sentence: 7727,building,Cable Type
,wire,Cable Type
Sentence: 7728,700v,Voltage
,semicond,Other
,fuse,Other
Sentence: 7729,3p,Phase
,277v,Coil Voltage
,str,Type
Sentence: 7730,3ph,Phase
,480v,Coil Voltage
,str,Type
Sentence: 7731,flgd,Type
,inlt-n,Type
,l10-30p,Other
Sentence: 7732,internal,Other
,spring,Other
Sentence: 7733,3p,Number of Poles
,175a,Amps
,cb,Other
Sentence: 7734,58a,Other
,cmbo,Type
,mtr,Type
,ctrlr,Type
Sentence: 7735,vlt,Color
,information,Other
,olet,Color
Sentence: 7736,3ph,Phase
,c-str,Other
Sentence: 7737,ss,Material
,3,Other
,closure,Type
,plate,Type
Sentence: 7738,str,Type
,sect,Type
,wwy,Other
Sentence: 7739,n1,Other
,comb,Other
,starter,Other
Sentence: 7740,1-1/2drv,Drive
,4-1/8,Other
,skt,Type
Sentence: 7741,wire,Type
,tub,Type
,coil,Other
,dispenser,Other
Sentence: 7742,1-1/4,Other
,mall,Material
,lb,Other
,cond,Application
,body,Type
Sentence: 7743,4p,Number of Poles
,40a,Amps
,cb,Voltage Maximum
Sentence: 7744,2.5mm,Other
,terminal,Type
,block,Type
Sentence: 7745,2000rpm,Speed Rating
,mtr,Type
Sentence: 7746,connector,Other
Sentence: 7747,non-met,Application
,locknut,Type
Sentence: 7748,lo-vtg,Other
,single,Other
,gang,Application
,bracket,Other
Sentence: 7749,3/8,Other
,rod,Application
,anchor,Type
Sentence: 7750,100va,Other
,240-120/240v,Other
,ct,Other
Sentence: 7751,4p,Number of Poles
,cb,Other
,frm,Other
Sentence: 7752,gfci,Type
,ext,Other
,ring,Grade
Sentence: 7753,1-in,Other
,alum,Material
,st,Other
,cord,Type
,conn,Type
Sentence: 7754,frt,Application
,cvr,Other
Sentence: 7755,1-1/4,Drive Size
,o/s,Other
,box,Type
,tube,Other
,wrn,Type
Sentence: 7756,power,Type
,cable,Other
Sentence: 7757,50ka,Other
,spdev,Type
Sentence: 7758,2p,Number of Poles
,250a,Other
,600v,Other
,cb,Type
Sentence: 7759,100hp,3 Phase Drive Horsepower Rating
,drv,Type
Sentence: 7760,nema1,NEMA
,sc,Other
,encl,Type
Sentence: 7761,male,Other
,inlet,Other
Sentence: 7762,3ph,Phase
,c-str,Other
Sentence: 7763,1-in,Other
,.750-.875,Other
,wt,Other
,conn,Type
Sentence: 7764,ph-e,Type
,sen,Other
Sentence: 7765,emi/rfi,Other
,choke,Other
Sentence: 7766,2in,Size
,base,Other
,hub,Other
Sentence: 7767,carabiner,Other
Sentence: 7768,bx,Other
Sentence: 7769,nextspeed,Cable Type
,slim,Other
,p-cord,Assembly Type
Sentence: 7770,building,Cable Type
,wire,Cable Type
Sentence: 7771,3-1/2,Trade Size
,sqz,Installation
,flex,Type
,con,Type
Sentence: 7772,blank,Color
,outlet,Other
,strap,Other
Sentence: 7773,14awg,Other
,butt,Other
,splice,Type
Sentence: 7774,12/3s0,Other
,5skt,Other
,stringlt,Type
Sentence: 7775,blk,Other
,pb,Type
,stn-low,Other
Sentence: 7776,3ph,Phase
,c-str,Other
Sentence: 7777,4no,Other
,cnctr,Type
,rly,Type
Sentence: 7778,transponder,Type
Sentence: 7779,cvj,Other
,encl,Type
,w/hng/lch,Other
Sentence: 7780,sz00,Size
,nma1,Other
,contactor,Type
Sentence: 7781,1/4,Drive Size
,dr,Type
,20-100in,Other
,oz,Other
,wrn,Type
Sentence: 7782,7.5hp,3 Phase Drive Horsepower Rating
,n1,Other
,drv,Type
Sentence: 7783,250v,Voltage
,td,Other
,fus,Other
Sentence: 7784,fluor,Other
,4-wr,Other
,dimmer,Type
Sentence: 7785,heat,Other
,shrnk,Other
,tubing,Other
Sentence: 7786,stl,Material
,olet,Other
,box,Other
,asy,Other
Sentence: 7787,22-18,Other
,ring,Type
,lug,Other
Sentence: 7788,side,Other
,wire,Other
,rcpt,Other
Sentence: 7789,5.5kw,Other
,invrt,Other
Sentence: 7790,plg,Connector Type
,intr,Connector Type
Sentence: 7791,3ph,Phase
,c-str,Other
Sentence: 7792,12v,Other
,impact,Other
,combo,Type
,kt,Type
Sentence: 7793,30in,Other
,cabinet,Type
Sentence: 7794,2pos,Other
,gry,Other
,pb,Type
Sentence: 7795,anti-short,Other
,bushing,Other
Sentence: 7796,2pos,Other
,org,Other
,pb,Type
Sentence: 7797,1.5hp,Other
,drv,Type
Sentence: 7798,3p,Number of Poles
,60a,Amps
,600v,Voltage Maximum
,cb,Voltage Maximum
Sentence: 7799,small,Other
,dim,Other
,fus,Other
Sentence: 7800,3/4,Trade Size
,ss,Material
,emt,Type
,strap,Type
Sentence: 7801,4p,Number of Poles
,400a,Amps
,cb,Other
Sentence: 7802,19m,Length
,pwr,Type
,cbl,Other
Sentence: 7803,150a,Other
,rcp,Number of Poles
Sentence: 7804,l5-20p,Other
,to,Other
,5-20r,Other
,adpt,Type
Sentence: 7805,9a,Other
,iec,Other
,str,Type
Sentence: 7806,6in,Other
,120vac,Other
,vib,Other
,bell,Product Type
Sentence: 7807,rduv,Type
,str,Type
Sentence: 7808,200a-240v-2p,Other
,sw,Other
Sentence: 7809,fuse,Type
Sentence: 7810,3p,Number of Poles
,225a,Amps
,600v,Voltage Maximum
,c/b,Voltage Maximum
Sentence: 7811,2-hole,Other
,pb,Other
,enclosure,Type
Sentence: 7812,3p,Phase
,25a,Other
,str,Type
Sentence: 7813,wp,Other
,connector,Other
,boot,Other
Sentence: 7814,3ph,Other
,480v,Coil Voltage
,cnctr,Type
Sentence: 7815,10,Height
,4,NEMA
,4.7,Other
,pb,Other
,encl,Type
Sentence: 7816,signal,Type
,cable,Other
Sentence: 7817,350va,Other
,480/600,Other
,encl,Other
,tfm,Other
Sentence: 7818,30a,Amps
,3w3p,Other
,plug,Other
Sentence: 7819,6000rpm,Speed Rating
,mtr,Type
Sentence: 7820,20,Height
,24,Width
,10,Depth
,encl,Type
Sentence: 7821,1g,Other
,wallplate,Other
Sentence: 7822,selector,Type
,switch,Type
Sentence: 7823,3ph,Phase
,c-str,Other
Sentence: 7824,1/4dr,Drive Size
,11mm,Length
,crwft,Type
,wrn,Type
Sentence: 7825,6-100w,Other
,med,Other
,chand,Type
Sentence: 7826,3/4,Other
,ert,Other
,unilet,Other
Sentence: 7827,versatile,Other
,cabinet,Type
Sentence: 7828,pdu,Other
Sentence: 7829,rack,Type
,mount,Type
Sentence: 7830,cat6a,Type
,ptchcrd,Type
Sentence: 7831,1-1/4,Other
,emt,Other
,hanger,Other
Sentence: 7832,welding,Type
,adapter,Type
Sentence: 7833,12,Use With
,18,Other
,gland,Type
,plate,Type
Sentence: 7834,3000rpm,Speed Rating
,mtr,Type
Sentence: 7835,3p,Other
,5m,Other
,90d,Other
,f,Other
,crds,Assembly Type
Sentence: 7836,chr,Color
,unlited,Other
,pushbutton,Other
Sentence: 7837,hngr,Other
,cbl,Type
,pulling,Other
,dev,Other
Sentence: 7838,6000rpm,Speed Rating
,mtr,Other
Sentence: 7839,power,Type
,cbl,Other
Sentence: 7840,60a,Other
,dis-sw,Other
Sentence: 7841,3p,Number of Poles
,90a,Amps
,cb,Voltage Maximum
,encl,Other
Sentence: 7842,42,Height
,30,Width
,16,Depth
,enc,Type
Sentence: 7843,shunt,Type
,clsg,Type
,rel,Type
Sentence: 7844,1g,Other
,3port,Other
,wall,Other
,plate,Type
Sentence: 7845,2/0awg,Other
,ring,Other
,lug,Other
Sentence: 7846,pre-cut,Other
,label,Type
Sentence: 7847,1600,Other
,500,Other
,side,Type
,adp,Type
Sentence: 7848,ac,Other
,time,Type
,delay,Other
,relay,Type
Sentence: 7849,20/4c,Conductor Count
,unshld,Other
,cb,Type
Sentence: 7850,2000rpm,Speed Rating
,mtr,Type
Sentence: 7851,cbl,Other
,gland,Type
Sentence: 7852,200a,Other
,1000v,Other
,sfty,Other
,sw,Other
Sentence: 7853,1-3,Other
,alcu,Material
,sec,Connector Type
,sleeve,Connector Type
Sentence: 7854,6in,Other
